Time,From,To,Amount
01/03/2013 04:28:44 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1EuPurNeMJ3RsF4upvtLZcHgFAa7qN2y45,-14.77000000
01/03/2013 04:28:44 PM,Coinlab,Miner Fee,-0.00050000
01/03/2013 04:33:09 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1EuPurNeMJ3RsF4upvtLZcHgFAa7qN2y45,-0.28000000
01/04/2013 11:02:39 AM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1jimJAauK9CCr1cpDLjugULBAznsMfuvf,-8.00000000
01/04/2013 05:55:45 PM,Block Reward,Coinlab: 16FC3EMh9hfMbFJGc5GHeWH8yu78Ezn4zr,25.00450000
01/06/2013 12:38:32 AM,Block Reward,Coinlab: 1L6SpJj9eecMcCNsYebSzs6asDiNpReDM4,25.01800000
01/07/2013 01:50:25 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,182XGi7MYm3EvnPojGLKHh3WLJkJznJkqL,-1.05000000
01/07/2013 02:04:47 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,17PLpgPrncY4fd5AzgNPCtBwWswTCjnyHk,-2.74000000
01/07/2013 02:15:09 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1Ea3HazpeZwsgzGK8hvNChgSNavPZEqbk,-3.86000000
01/07/2013 03:11:01 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,193zbv2syCTQw3KWYqDMGYd9vMJx98J94E,-3.03000000
01/07/2013 03:22:09 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,193zbv2syCTQw3KWYqDMGYd9vMJx98J94E,-3.03000000
01/07/2013 03:22:09 PM,Coinlab,Miner Fee,-0.00050000
01/07/2013 03:38:04 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1EuPurNeMJ3RsF4upvtLZcHgFAa7qN2y45,-0.12000000
01/07/2013 03:39:15 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1KEPyBZzYQ3aq2ZuR2UvaYX5wSHCR1ooGE,-2.43000000
01/07/2013 03:39:15 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1Y7nz26nC4nrWADcj3jZSVSsH7KRZTsKZ,-16.48000000
01/07/2013 03:39:15 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1MRSU2wNouqn6EjcF3ZFDUvRxXDg52cRmF,-10.33000000
01/07/2013 03:39:15 PM,Coinlab,Miner Fee,-0.00050000
01/07/2013 03:51:13 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,15cVh1NBT3Ufp3dsQajeAaRnoEfUzoRPPp,-22.78000000
01/07/2013 03:51:13 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1F4XGdc5PmmoPAfWNDDmfn45opNadLNfY3,-31.87000000
01/07/2013 04:00:20 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,13U8qD2yy4EvvoaD7PK9r26soSeschQ8ps,-3.67000000
01/07/2013 04:11:44 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1HNZxpT1NSRVTC1F7XnVCaTPexh4fP1LKu,-2.79000000
01/07/2013 04:31:56 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1LNznwrYGNEm1uqsVFYHfaKQ5LypQaNwzK,-2.17000000
01/07/2013 04:31:56 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1Ea8HSwk2HibWRJmKyHCyAPLVccUgJZAx6,-2.28000000
01/07/2013 04:31:56 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1HYdiznzjgxAnzyMYkGyXZCftrfWCPMxi2,-13.57000000
01/07/2013 04:31:56 PM,Coinlab,Miner Fee,-0.00050000
01/07/2013 04:31:56 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,14d9R169BeVayvpN5asR35Z3oWAq5AvovU,-2.01000000
01/07/2013 04:31:56 PM,Coinlab,Miner Fee,-0.00050000
01/07/2013 05:20:25 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,146KfygCtMRg3z8mSKAZk6asEcJ8pshHwN,-1.48000000
01/07/2013 05:20:25 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1NhYvnSya9F41uircox8AGpJsu4vMXf2Ms,-5.27000000
01/07/2013 05:20:25 PM,Coinlab,Miner Fee,-0.00050000
01/07/2013 05:20:25 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1JGEaiG3aU1USuTa6upj26tyVevcHaXypo,-1.60000000
01/07/2013 05:27:58 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1GzdoNr3t3A9bnL6cj3h7jTLbEDiFvqfh6,-1.22000000
01/07/2013 05:27:58 PM,Coinlab,Miner Fee,-0.00050000
01/07/2013 05:55:05 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,19NDfnL58SSn4Jvr5Qhk7gJpJnSkkG42ZB,-1.63000000
01/07/2013 05:55:05 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1C3FZPyKJLzxYY6urcVgEfkcEeMRLGCcso,-1.58000000
01/07/2013 06:55:48 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1Jd8fBgRsT25GfKquD2KFo6jSUYjVFsHd8,-1.96000000
01/07/2013 07:02:39 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1BAZstzZ78yorcWj9fpJBg3sp7SPMVE59o,-1.30000000
01/07/2013 07:02:39 PM,Coinlab,Miner Fee,-0.00050000
01/07/2013 07:02:39 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,19zGE87RBg9a8YUunASgVxmd7L95eiUNtb,-9.50000000
01/07/2013 07:02:39 PM,Coinlab,Miner Fee,-0.00050000
01/07/2013 07:02:39 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1NKWLkbK5Lryw3Ni6K7n9idmp9gQdmiySB,-8.51000000
01/07/2013 07:02:39 PM,Coinlab,Miner Fee,-0.00050000
01/07/2013 07:12:23 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1Bp26Vdoc57sbG2VYv9VcondmxcQpGVnZV,-1.62000000
01/07/2013 07:12:23 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1CUd2f3nx5ZSvPtqUwbjXTGv3rbyBe9r1C,-1.08000000
01/07/2013 07:24:18 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1vuP9ZKRgQpm861hmAeKhhYht6Uw4jp2u,-2.22000000
01/07/2013 07:24:18 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,14TqzvdVEei96Xh7GSj59yhSi28nghw9H6,-1.25000000
01/08/2013 04:40:18 PM,Block Reward,Coinlab: 1ByBQYNUia4GP3Pzkw9JdsxNqFBbS9eRrv,25.51950000
01/09/2013 05:35:32 AM,Block Reward,Coinlab: 151HPz5zMy73AaC1A77DPTwYG4PovRmz5A,25.13700000
01/09/2013 12:44:02 PM,15cQjDma2qKgo3Xj7JmBbkprkBXPEzwj6F,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,40.80118694
01/10/2013 01:09:47 AM,Block Reward,Coinlab: 1Q3VXrtMjfZ5sahh2uYKskNXYhCBcZHeKh,25.34700003
01/10/2013 03:58:02 AM,Block Reward,Coinlab: 151o28HnsA5UzNDH5QMqXzkY1RwbVNkLxP,25.11251000
01/10/2013 04:59:33 PM,Block Reward,Coinlab: 1CLzxeS2anVyKxvzurT5e8N2BnHEfTF2DB,25.32850000
01/10/2013 09:49:49 PM,Block Reward,Coinlab: 13JEy4tpZGLBhZQ3PzKoAPqZYJbmJa3kgL,25.01400000
01/12/2013 08:20:58 PM,Block Reward,Coinlab: 15GqfHi1tZCnm4yPhyDJJLwZN6nmss1cNU,25.06850000
01/13/2013 01:33:40 AM,Block Reward,Coinlab: 1Pao1xa7KQjY9MMB1Mx52cMT6YrTjJh2QB,25.01100000
01/13/2013 04:30:21 AM,Block Reward,Coinlab: 1KuNKfibpztook9qV72SDfLtzyvZceaGEB,25.06250000
01/13/2013 07:42:42 PM,Block Reward,Coinlab: 1MzxqyTdToBziAwHBaeUGR8whf6MSco5XW,25.17000000
01/14/2013 10:30:29 AM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1Ea3HazpeZwsgzGK8hvNChgSNavPZEqbk,-4.05000000
01/14/2013 10:30:29 AM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,17PLpgPrncY4fd5AzgNPCtBwWswTCjnyHk,-3.41000000
01/14/2013 04:40:24 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1Y7nz26nC4nrWADcj3jZSVSsH7KRZTsKZ,-2.22000000
01/14/2013 05:17:55 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1MRSU2wNouqn6EjcF3ZFDUvRxXDg52cRmF,-9.98000000
01/14/2013 05:26:18 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1F4XGdc5PmmoPAfWNDDmfn45opNadLNfY3,-32.78000000
01/14/2013 05:49:58 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,15cVh1NBT3Ufp3dsQajeAaRnoEfUzoRPPp,-20.95000000
01/14/2013 05:49:58 PM,Coinlab,Miner Fee,-0.00050000
01/14/2013 05:58:56 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1HNZxpT1NSRVTC1F7XnVCaTPexh4fP1LKu,-2.54000000
01/14/2013 05:58:56 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,13U8qD2yy4EvvoaD7PK9r26soSeschQ8ps,-3.53000000
01/14/2013 06:16:23 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1Ea8HSwk2HibWRJmKyHCyAPLVccUgJZAx6,-1.24000000
01/14/2013 06:16:23 PM,Coinlab,Miner Fee,-0.00050000
01/14/2013 06:24:14 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1My6WJY54YJmJGJCBSRqeLJTJJbp9aP5eW,-1.15000000
01/14/2013 06:24:14 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1HYdiznzjgxAnzyMYkGyXZCftrfWCPMxi2,-14.40000000
01/14/2013 06:24:14 PM,Coinlab,Miner Fee,-0.00050000
01/14/2013 06:27:07 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1LNznwrYGNEm1uqsVFYHfaKQ5LypQaNwzK,-1.51000000
01/14/2013 06:33:55 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1NhYvnSya9F41uircox8AGpJsu4vMXf2Ms,-4.99000000
01/14/2013 06:33:55 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1GzdoNr3t3A9bnL6cj3h7jTLbEDiFvqfh6,-1.10000000
01/14/2013 06:33:55 PM,Coinlab,Miner Fee,-0.00050000
01/14/2013 06:41:37 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1C3FZPyKJLzxYY6urcVgEfkcEeMRLGCcso,-2.00000000
01/14/2013 06:57:57 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,19NDfnL58SSn4Jvr5Qhk7gJpJnSkkG42ZB,-1.59000000
01/14/2013 07:00:11 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1NKWLkbK5Lryw3Ni6K7n9idmp9gQdmiySB,-5.94000000
01/14/2013 07:00:11 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1LxM7gFtzyG2cW5sJoTcV28mGunei269Ba,-1.72000000
01/14/2013 07:00:11 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1CUd2f3nx5ZSvPtqUwbjXTGv3rbyBe9r1C,-1.01000000
01/14/2013 07:00:11 PM,Coinlab,Miner Fee,-0.00050000
01/14/2013 07:03:04 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,19zGE87RBg9a8YUunASgVxmd7L95eiUNtb,-8.08000000
01/14/2013 09:04:28 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1NmCGkQsNSj4QYcaTaNsPt3XGJzioZBoD3,-2.55000000
01/14/2013 09:04:28 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1BAZstzZ78yorcWj9fpJBg3sp7SPMVE59o,-4.32000000
01/15/2013 08:57:27 AM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1NjoZ4aqKvPLD33xg2Nd21ZPKFXLaN1naM,-0.57000000
01/15/2013 08:57:27 AM,Coinlab,Miner Fee,-0.00050000
01/16/2013 02:58:40 AM,Block Reward,Coinlab: 1MPa9TkfpL1T7yAJkuEM4uN2xndZGfopkk,25.73601501
01/16/2013 11:40:00 AM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1jimJAauK9CCr1cpDLjugULBAznsMfuvf,-25.00000000
01/17/2013 08:18:21 PM,Block Reward,Coinlab: 19Wnq1UYa3cThZN8NMQ9SXPA7WcnRuPPdb,25.13655296
01/19/2013 09:09:55 AM,Block Reward,Coinlab: 17UGkoi5isYbiVwtB4nMKv2UoTwJpVJy7H,25.02400000
01/21/2013 09:22:49 AM,Block Reward,Coinlab: 114Qx7NJtcUjzJz2mGRSTvibhSXwvMFP7Y,25.24020000
01/21/2013 10:02:25 AM,Block Reward,Coinlab: 1CoinLabF5Avpp5kor41ngn7prTFMMHFVc,25.02176284
01/21/2013 09:12:06 PM,Block Reward,Coinlab: 1CoinLabF5Avpp5kor41ngn7prTFMMHFVc,25.00500000
01/22/2013 08:35:25 AM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1Bp26Vdoc57sbG2VYv9VcondmxcQpGVnZV,-1.38000000
01/22/2013 08:35:25 AM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,182XGi7MYm3EvnPojGLKHh3WLJkJznJkqL,-2.21000000
01/22/2013 09:24:04 AM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,17PLpgPrncY4fd5AzgNPCtBwWswTCjnyHk,-1.23000000
01/22/2013 09:40:02 AM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1Ea3HazpeZwsgzGK8hvNChgSNavPZEqbk,-3.99000000
01/22/2013 09:44:46 AM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,193zbv2syCTQw3KWYqDMGYd9vMJx98J94E,-2.40000000
01/22/2013 09:44:46 AM,Coinlab,Miner Fee,-0.00050000
01/22/2013 11:29:34 AM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1Y7nz26nC4nrWADcj3jZSVSsH7KRZTsKZ,-8.18000000
01/22/2013 01:31:00 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1F4XGdc5PmmoPAfWNDDmfn45opNadLNfY3,-31.51000000
01/22/2013 01:53:03 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1MRSU2wNouqn6EjcF3ZFDUvRxXDg52cRmF,-2.84000000
01/22/2013 02:00:22 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,15cVh1NBT3Ufp3dsQajeAaRnoEfUzoRPPp,-7.54000000
01/22/2013 02:00:22 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,13U8qD2yy4EvvoaD7PK9r26soSeschQ8ps,-3.41000000
01/22/2013 02:00:22 PM,Coinlab,Miner Fee,-0.00050000
01/22/2013 02:00:22 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1HNZxpT1NSRVTC1F7XnVCaTPexh4fP1LKu,-2.44000000
01/22/2013 02:00:22 PM,Coinlab,Miner Fee,-0.00050000
01/22/2013 02:00:22 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1Ea8HSwk2HibWRJmKyHCyAPLVccUgJZAx6,-1.39000000
01/22/2013 02:00:22 PM,Coinlab,Miner Fee,-0.00050000
01/22/2013 02:38:08 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,146KfygCtMRg3z8mSKAZk6asEcJ8pshHwN,-1.67000000
01/22/2013 02:38:08 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1HYdiznzjgxAnzyMYkGyXZCftrfWCPMxi2,-13.06000000
01/22/2013 02:42:14 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,19zGE87RBg9a8YUunASgVxmd7L95eiUNtb,-7.27000000
01/22/2013 02:42:14 PM,Coinlab,Miner Fee,-0.00050000
01/22/2013 02:42:14 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,19NDfnL58SSn4Jvr5Qhk7gJpJnSkkG42ZB,-1.51000000
01/22/2013 02:42:14 PM,Coinlab,Miner Fee,-0.00050000
01/22/2013 02:42:14 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1NKWLkbK5Lryw3Ni6K7n9idmp9gQdmiySB,-8.05000000
01/22/2013 02:42:14 PM,Coinlab,Miner Fee,-0.00050000
01/22/2013 02:42:14 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1NhYvnSya9F41uircox8AGpJsu4vMXf2Ms,-4.11000000
01/22/2013 02:42:14 PM,Coinlab,Miner Fee,-0.00050000
01/22/2013 02:42:14 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1LNznwrYGNEm1uqsVFYHfaKQ5LypQaNwzK,-1.67000000
01/22/2013 02:42:14 PM,Coinlab,Miner Fee,-0.00050000
01/22/2013 02:42:14 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1C3FZPyKJLzxYY6urcVgEfkcEeMRLGCcso,-1.28000000
01/22/2013 02:42:14 PM,Coinlab,Miner Fee,-0.00050000
01/22/2013 02:42:14 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1GzdoNr3t3A9bnL6cj3h7jTLbEDiFvqfh6,-1.01000000
01/22/2013 02:42:14 PM,Coinlab,Miner Fee,-0.00050000
01/22/2013 03:00:25 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,137sv76Q5j7H8EWiqfKgNEN2Ve9T6Vdfxe,-2.56000000
01/22/2013 03:00:25 PM,Coinlab,Miner Fee,-0.00050000
01/22/2013 03:00:25 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,14TqzvdVEei96Xh7GSj59yhSi28nghw9H6,-1.88000000
01/22/2013 03:00:25 PM,Coinlab,Miner Fee,-0.00050000
01/22/2013 03:00:25 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1NmCGkQsNSj4QYcaTaNsPt3XGJzioZBoD3,-1.31000000
01/22/2013 03:00:25 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1Bp26Vdoc57sbG2VYv9VcondmxcQpGVnZV,-2.35000000
01/22/2013 03:00:25 PM,Coinlab,Miner Fee,-0.00050000
01/22/2013 03:01:37 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1BAZstzZ78yorcWj9fpJBg3sp7SPMVE59o,-3.92000000
01/23/2013 08:26:33 AM,Block Reward,Coinlab: 1CoinLabF5Avpp5kor41ngn7prTFMMHFVc,25.02370002
01/24/2013 11:50:15 AM,Block Reward,Coinlab: 16fcbtRAAXLugGffYTN5zg2onUHo4M2ZMD,25.00250000
01/25/2013 10:23:23 AM,Block Reward,Coinlab: 1MhzPX84q3nTgpNzpYce6TCdCkodwx2ELo,25.03400000
01/26/2013 01:49:27 PM,Block Reward,Coinlab: 1Dukpkb8yFLKTVfATVQBaDPgb2fxDn3QWD,25.01300000
01/28/2013 04:09:15 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,182XGi7MYm3EvnPojGLKHh3WLJkJznJkqL,-1.03000000
01/28/2013 04:24:55 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,17PLpgPrncY4fd5AzgNPCtBwWswTCjnyHk,-2.96000000
01/28/2013 05:23:59 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,193zbv2syCTQw3KWYqDMGYd9vMJx98J94E,-2.78000000
01/28/2013 05:23:59 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1N1U4nFNDpVEqZYthcbXNbL1Qq2KjQ1qB6,-2.52000000
01/28/2013 05:28:19 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,15UsnNaZ7xsHniJKdNmnSjx2LqrNt3z26x,-4.95000000
01/28/2013 05:28:19 PM,Coinlab,Miner Fee,-0.00050000
01/28/2013 05:28:19 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1Ea3HazpeZwsgzGK8hvNChgSNavPZEqbk,-4.04000000
01/28/2013 05:28:19 PM,Coinlab,Miner Fee,-0.00050000
01/28/2013 05:30:13 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1NhYvnSya9F41uircox8AGpJsu4vMXf2Ms,-4.29000000
01/28/2013 05:30:13 PM,Coinlab,Miner Fee,-0.00050000
01/28/2013 05:30:13 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1CUd2f3nx5ZSvPtqUwbjXTGv3rbyBe9r1C,-2.02000000
01/28/2013 05:30:13 PM,Coinlab,Miner Fee,-0.00050000
01/28/2013 05:30:13 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,15cVh1NBT3Ufp3dsQajeAaRnoEfUzoRPPp,-2.12000000
01/28/2013 05:30:13 PM,Coinlab,Miner Fee,-0.00050000
01/28/2013 05:30:13 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1Y7nz26nC4nrWADcj3jZSVSsH7KRZTsKZ,-8.31000000
01/28/2013 05:30:13 PM,Coinlab,Miner Fee,-0.00050000
01/28/2013 05:30:13 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,19NDfnL58SSn4Jvr5Qhk7gJpJnSkkG42ZB,-1.59000000
01/28/2013 05:30:13 PM,Coinlab,Miner Fee,-0.00050000
01/28/2013 05:30:13 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1MRSU2wNouqn6EjcF3ZFDUvRxXDg52cRmF,-5.92000000
01/28/2013 05:30:13 PM,Coinlab,Miner Fee,-0.00050000
01/28/2013 05:30:13 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1LxM7gFtzyG2cW5sJoTcV28mGunei269Ba,-1.48000000
01/28/2013 05:30:13 PM,Coinlab,Miner Fee,-0.00050000
01/28/2013 05:30:13 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1My6WJY54YJmJGJCBSRqeLJTJJbp9aP5eW,-1.02000000
01/28/2013 05:30:13 PM,Coinlab,Miner Fee,-0.00050000
01/28/2013 05:30:13 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1GzdoNr3t3A9bnL6cj3h7jTLbEDiFvqfh6,-1.13000000
01/28/2013 05:30:13 PM,Coinlab,Miner Fee,-0.00050000
01/28/2013 05:30:13 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,13U8qD2yy4EvvoaD7PK9r26soSeschQ8ps,-3.57000000
01/28/2013 05:30:13 PM,Coinlab,Miner Fee,-0.00050000
01/28/2013 05:30:13 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1HYdiznzjgxAnzyMYkGyXZCftrfWCPMxi2,-4.93000000
01/28/2013 05:30:13 PM,Coinlab,Miner Fee,-0.00050000
01/28/2013 05:30:13 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1LNznwrYGNEm1uqsVFYHfaKQ5LypQaNwzK,-1.74000000
01/28/2013 05:30:13 PM,Coinlab,Miner Fee,-0.00050000
01/28/2013 05:30:13 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1F4XGdc5PmmoPAfWNDDmfn45opNadLNfY3,-32.57000000
01/28/2013 05:30:13 PM,Coinlab,Miner Fee,-0.00050000
01/28/2013 05:30:13 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1HNZxpT1NSRVTC1F7XnVCaTPexh4fP1LKu,-2.73000000
01/28/2013 05:30:13 PM,Coinlab,Miner Fee,-0.00050000
01/28/2013 05:30:13 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1Ea8HSwk2HibWRJmKyHCyAPLVccUgJZAx6,-1.28000000
01/28/2013 05:30:13 PM,Coinlab,Miner Fee,-0.00050000
01/28/2013 05:42:02 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1NKWLkbK5Lryw3Ni6K7n9idmp9gQdmiySB,-4.65000000
01/28/2013 05:51:43 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,19zGE87RBg9a8YUunASgVxmd7L95eiUNtb,-5.02000000
01/28/2013 05:51:43 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1Jd8fBgRsT25GfKquD2KFo6jSUYjVFsHd8,-4.48000000
01/28/2013 05:51:43 PM,Coinlab,Miner Fee,-0.00050000
01/28/2013 05:54:08 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1BAZstzZ78yorcWj9fpJBg3sp7SPMVE59o,-1.17000000
01/28/2013 05:54:08 PM,Coinlab,Miner Fee,-0.00050000
01/28/2013 05:54:08 PM,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1Bp26Vdoc57sbG2VYv9VcondmxcQpGVnZV,-1.17000000
01/28/2013 05:54:08 PM,Coinlab,Miner Fee,-0.00050000
